surah,ayah,token_index,surface,plain,prev,next,gold,pred,candidates,certainty,needs_context,resolution_reason
13,30,7,مِنْ,من,خَلَتْ,قَبْلِهَا,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
13,30,23,إِلَّا,إلا,إِلَهَ,هُوَ,HARF,HARF,,Certificate,False,MASAQ:106
13,31,2,أَنَّ,أن,وَلَوْ,قُرْآنَاً,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/copulative_particle.json#2
13,31,23,أَنْ,أن,آمَنُوا,لَوْ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
13,31,35,بِمَا,بما,تُصِيبُهُمْ,صَنَعُوا,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
13,31,41,مِنْ,من,قَرِيبَاً,دَارِهِمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
13,31,43,حَتَّى,حتى,دَارِهِمْ,يَأْتِيَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/preposition_meanings.json#48
13,31,47,إِنَّ,إن,اللَّهِ,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
13,32,4,مِنْ,من,بِرُسُلٍ,قَبْلِكَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
13,33,7,بِمَا,بما,نَفْسٍ,كَسَبَتْ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
13,33,16,بِمَا,بما,تُنَبِّئُونَهُ,لَا,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
13,33,23,مِنَ,من,بِظَاهِرٍ,الْقَوْلِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
13,33,38,مِنْ,من,لَهُ,هَادٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
13,34,11,مِنَ,من,لَهُمْ,اللَّهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
13,34,13,مِنْ,من,اللَّهِ,وَاقٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
13,35,7,مِنْ,من,تَجْرِي,تَحْتِهَا,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
13,36,5,بِمَا,بما,يَفْرَحُونَ,أُنْزِلَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
13,36,10,مَنْ,من,الْأَحْزَابِ,يُنْكِرُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
13,36,16,أَنْ,أن,أُمِرْتُ,أَعْبُدَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
13,37,10,مِنَ,من,جَاءَكَ,الْعِلْمِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
13,37,12,مَا,ما,الْعِلْمِ,لَكَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
13,37,14,مِنَ,من,لَكَ,اللَّهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
13,37,16,مِنْ,من,اللَّهِ,وَلِيٍّ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
13,38,4,مِنْ,من,رُسُلَاً,قَبْلِكَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
13,38,13,أَنْ,أن,لِرَسُولٍ,يَأْتِيَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
13,38,16,إِلَّا,إلا,بِآيَةٍ,بِإِذْنِ,HARF,HARF,,Certificate,False,MASAQ:106
13,39,3,مَا,ما,اللَّهُ,يَشَاءُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
13,41,7,مِنْ,من,نَنْقُصُهَا,أَطْرَافِهَا,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
13,42,4,مِنْ,من,الَّذِينَ,قَبْلِهِمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
13,42,10,مَا,ما,يَعْلَمُ,تَكْسِبُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
14,1,7,مِنَ,من,النَّاسَ,الظُّلُمَاتِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
14,2,4,مَا,ما,لَهُ,فِي,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
14,2,12,مِنْ,من,لِلْكَافِرِينَ,عَذَابٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,4,3,مِنْ,من,أَرْسَلْنَا,رَسُولٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,4,5,إِلَّا,إلا,رَسُولٍ,بِلِسَانِ,HARF,HARF,,Certificate,False,MASAQ:106
14,4,12,مَنْ,من,اللَّهُ,يَشَاءُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
14,4,15,مَنْ,من,وَيَهْدِي,يَشَاءُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
14,5,5,أَنْ,أن,بِآيَاتِنَا,أَخْرِجْ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
14,5,8,مِنَ,من,قَوْمَكَ,الظُّلُمَاتِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
14,5,15,إِنَّ,إن,اللَّهِ,فِي,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
14,6,11,مِنْ,من,أَنْجَاكُمْ,آلِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,6,24,مِنْ,من,بَلَاءٌ,رَبِّكُمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,7,9,إِنَّ,إن,كَفَرْتُمْ,عَذَابِي,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
14,8,3,إِنْ,إن,مُوسَى,تَكْفُرُوا,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
14,9,5,مِنْ,من,الَّذِينَ,قَبْلِكُمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,9,12,مِنْ,من,وَالَّذِينَ,بَعْدِهِمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,9,16,إِلَّا,إلا,يَعْلَمُهُمْ,اللَّهُ,HARF,HARF,,Certificate,False,MASAQ:106
14,9,28,بِمَا,بما,كَفَرْنَا,أُرْسِلْتُمْ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
14,10,12,مِنْ,من,لَكُمْ,ذُنُوبِكُمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,10,19,إِنْ,إن,قَالُوا,أَنْتُمْ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
14,10,21,إِلَّا,إلا,أَنْتُمْ,بَشَرٌ,HARF,HARF,,Certificate,False,MASAQ:106
14,10,25,أَنْ,أن,تُرِيدُونَ,تَصُدُّونَا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
14,11,4,إِنْ,إن,رُسُلُهُمْ,نَحْنُ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
14,11,6,إِلَّا,إلا,نَحْنُ,بَشَرٌ,HARF,HARF,,Certificate,False,MASAQ:106
14,11,13,مَنْ,من,عَلَى,يَشَاءُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
14,11,15,مِنْ,من,يَشَاءُ,عِبَادِهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,11,20,أَنْ,أن,لَنَا,نَأْتِيَكُمْ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
14,11,23,إِلَّا,إلا,بِسُلْطَانٍ,بِإِذْنِ,HARF,HARF,,Certificate,False,MASAQ:106
14,12,12,مَا,ما,عَلَى,آذَيْتُمُونَا,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
14,13,6,مِنْ,من,لَنُخْرِجَنَّكُمْ,أَرْضِنَا,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,14,3,مِنْ,من,الْأَرْضَ,بَعْدِهِمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,16,1,مِنْ,من,,وَرَائِهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,16,5,مِنْ,من,وَيُسْقَى,مَاءٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,17,7,مِنْ,من,الْمَوْتُ,كُلِّ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,19,3,أَنَّ,أن,تَرَ,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/copulative_particle.json#2
14,19,9,إِنْ,إن,بِالْحَقِّ,يَشَأْ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
14,21,16,مِنْ,من,عَنَّا,عَذَابِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,21,19,مِنْ,من,اللَّهِ,شَيْءٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,21,31,مَا,ما,صَبَرْنَا,لَنَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
14,21,33,مِنْ,من,لَنَا,مَحِيصٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,22,6,إِنَّ,إن,الْأَمْرُ,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
14,22,17,مِنْ,من,عَلَيْكُمْ,سُلْطَانٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,22,19,إِلَّا,إلا,سُلْطَانٍ,أَنْ,HARF,HARF,,Certificate,False,MASAQ:106
14,22,20,أَنْ,أن,إِلَّا,دَعَوْتُكُمْ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
14,22,28,مَا,ما,أَنْفُسَكُمْ,أَنَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
14,22,36,بِمَا,بما,كَفَرْتُ,أَشْرَكْتُمُونِ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
14,22,38,مِنْ,من,أَشْرَكْتُمُونِ,قَبْلُ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,22,40,إِنَّ,إن,قَبْلُ,الظَّالِمِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
14,23,8,مِنْ,من,تَجْرِي,تَحْتِهَا,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,26,7,مِنْ,من,اجْتُثَّتْ,فَوْقِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,26,10,مَا,ما,الْأَرْضِ,لَهَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
14,26,12,مِنْ,من,لَهَا,قَرَارٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,27,17,مَا,ما,اللَّهُ,يَشَاءُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
14,31,12,مِنْ,من,وَعَلَانِيَةً,قَبْلِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,31,14,أَنْ,أن,قَبْلِ,يَأْتِيَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
14,32,7,مِنَ,من,وَأَنْزَلَ,السَّمَاءِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
14,32,12,مِنَ,من,بِهِ,الثَّمَرَاتِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
14,34,2,مِنْ,من,وَآتَاكُمْ,كُلِّ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,34,4,مَا,ما,كُلِّ,سَأَلْتُمُوهُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
14,34,12,إِنَّ,إن,تُحْصُوهَا,الْإِنْسَانَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
14,35,11,أَنْ,أن,وَبَنِيَّ,نَعْبُدَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
14,36,5,مِنَ,من,كَثِيرَاً,النَّاسِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
14,37,4,مِنْ,من,أَسْكَنْتُ,ذُرِّيَّتِي,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,37,7,غَيْرِ,غير,بِوَادٍ,ذِي,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:25
14,37,18,مِنَ,من,أَفْئِدَةً,النَّاسِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
14,37,23,مِنَ,من,وَارْزُقْهُمْ,الثَّمَرَاتِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
14,38,4,مَا,ما,تَعْلَمُ,نُخْفِي,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
14,38,12,مِنْ,من,اللَّهِ,شَيْءٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,39,10,إِنَّ,إن,وَإِسْحَاقَ,رَبِّي,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
14,44,21,مِنْ,من,أَقْسَمْتُمْ,قَبْلُ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,44,23,مَا,ما,قَبْلُ,لَكُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
14,44,25,مِنْ,من,لَكُمْ,زَوَالٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,47,7,إِنَّ,إن,رُسُلَهُ,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
14,48,4,غَيْرَ,غير,الْأَرْضُ,الْأَرْضِ,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:870
14,50,2,مِنْ,من,سَرَابِيلُهُمْ,قَطِرَانٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
14,51,5,مَا,ما,نَفْسٍ,كَسَبَتْ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
14,51,7,إِنَّ,إن,كَسَبَتْ,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
15,4,3,مِنْ,من,أَهْلَكْنَا,قَرْيَةٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,4,5,إِلَّا,إلا,قَرْيَةٍ,وَلَهَا,HARF,HARF,,Certificate,False,MASAQ:106
15,5,1,مَا,ما,,تَسْبِقُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
15,5,3,مِنْ,من,تَسْبِقُ,أُمَّةٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,7,5,إِنْ,إن,بِالْمَلَائِكَةِ,كُنْتَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
15,7,7,مِنَ,من,كُنْتَ,الصَّادِقِينَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
15,8,1,مَا,ما,,نُنَزِّلُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
15,8,4,إِلَّا,إلا,الْمَلَائِكَةَ,بِالْحَقِّ,HARF,HARF,,Certificate,False,MASAQ:106
15,10,3,مِنْ,من,أَرْسَلْنَا,قَبْلِكَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,11,3,مِنْ,من,يَأْتِيهِمْ,رَسُولٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,11,5,إِلَّا,إلا,رَسُولٍ,كَانُوا,HARF,HARF,,Certificate,False,MASAQ:106
15,14,5,مِنَ,من,بَابَاً,السَّمَاءِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
15,17,2,مِنْ,من,وَحَفِظْنَاهَا,كُلِّ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,18,1,إِلَّا,إلا,,مَنِ,HARF,HARF,,Certificate,False,MASAQ:106
15,18,2,مَنِ,من,إِلَّا,اسْتَرَقَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:3539
15,19,8,مِنْ,من,فِيهَا,كُلِّ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,21,2,مِنْ,من,وَإِنْ,شَيْءٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,21,4,إِلَّا,إلا,شَيْءٍ,عِنْدَنَا,HARF,HARF,,Certificate,False,MASAQ:106
15,21,9,إِلَّا,إلا,نُنَزِّلُهُ,بِقَدَرٍ,HARF,HARF,,Certificate,False,MASAQ:106
15,22,5,مِنَ,من,فَأَنْزَلْنَا,السَّمَاءِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
15,26,4,مِنْ,من,الْإِنْسَانَ,صَلْصَالٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,26,6,مِنْ,من,صَلْصَالٍ,حَمَإٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,27,3,مِنْ,من,خَلَقْنَاهُ,قَبْلُ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,27,5,مِنْ,من,قَبْلُ,نَارِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,28,8,مِنْ,من,بَشَرَاً,صَلْصَالٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,28,10,مِنْ,من,صَلْصَالٍ,حَمَإٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,29,5,مِنْ,من,فِيهِ,رُوحِي,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,31,1,إِلَّا,إلا,,إِبْلِيسَ,HARF,HARF,,Certificate,False,MASAQ:106
15,31,4,أَنْ,أن,أَبَى,يَكُونَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
15,33,7,مِنْ,من,خَلَقْتَهُ,صَلْصَالٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
15,33,9,مِنْ,من,صَلْصَالٍ,حَمَإٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
