surah,ayah,token_index,surface,plain,prev,next,gold_class,pred_class,candidates,certainty,source,proof_kind,error_family
28,44,1,وَمَا,وما,,كُنْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
28,44,5,إِذْ,إذ,الْغَرْبِيِّ,قَضَيْنَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
28,44,10,وَمَا,وما,الْأَمْرَ,كُنْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
28,45,7,وَمَا,وما,الْعُمُرُ,كُنْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
28,46,1,وَمَا,وما,,كُنْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
28,46,5,إِذْ,إذ,الطُّورِ,نَادَيْنَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
28,46,13,مَا,ما,قَوْمَاً,أَتَاهُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
28,56,12,أَعْلَمُ,أعلم,وَهُوَ,بِالْمُهْتَدِينَ,ISM_MUARAB,FIIL,,Certificate,MASAQ:477,Certificate,noun_misread_as_verb
28,59,1,وَمَا,وما,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
28,59,14,وَمَا,وما,آيَاتِنَا,كُنَّا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
28,60,1,وَمَا,وما,,أُوتِيتُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
28,60,9,وَمَا,وما,وَزِينَتُهَا,عِنْدَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
28,61,12,ثُمَّ,ثم,الدُّنْيَا,هُوَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
28,63,15,مَا,ما,إِلَيْكَ,كَانُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
28,65,4,مَاذَا,ماذا,فَيَقُولُ,أَجَبْتُمُ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/interrogative_tools_categories.js,Certificate,harf_vs_mabni
28,68,6,مَا,ما,وَيَخْتَارُ,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
28,71,12,مَنْ,من,الْقِيَامَةِ,إِلَهٌ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
28,72,12,مَنْ,من,الْقِيَامَةِ,إِلَهٌ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
28,76,19,إِذْ,إذ,الْقُوَّةِ,قَالَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
28,78,11,قَدْ,قد,اللَّهَ,أَهْلَكَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
28,78,12,أَهْلَكَ,أهلك,قَدْ,مِنْ,FIIL,ISM_MUARAB,,Certificate,MASAQ:41590,Certificate,verb_misread_as_noun
28,81,14,وَمَا,وما,اللَّهِ,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
28,82,18,مَنَّ,من,أَنْ,اللَّهُ,HARF,FIIL,,Certificate,MASAQ:8987,Certificate,HARF_to_FIIL
28,84,1,مَنْ,من,,جَاءَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
28,85,4,عَلَيْكَ,عليك,فَرَضَ,الْقُرْآنَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
28,85,11,أَعْلَمُ,أعلم,رَبِّي,مَنْ,ISM_MUARAB,FIIL,,Certificate,MASAQ:477,Certificate,noun_misread_as_verb
28,85,15,وَمَنْ,ومن,بِالْهُدَى,هُوَ,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:1895,Certificate,ISM_MAWSOOL_to_HARF
28,86,1,وَمَا,وما,,كُنْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
28,87,7,إِذْ,إذ,بَعْدَ,أُنْزِلَتْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
29,5,1,مَنْ,من,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
29,5,7,أَجَلَ,أجل,فَإِنَّ,اللَّهِ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/letters_answers.json#3,Certificate,ISM_MUARAB_to_HARF
29,8,16,إِلَيَّ,إلي,تُطِعْهُمَا,مَرْجِعُكُمْ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
29,12,10,وَمَا,وما,خَطَايَاكُمْ,هُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,16,2,إِذْ,إذ,وَإِبْرَاهِيمَ,قَالَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
29,18,8,وَمَا,وما,قَبْلِكُمْ,عَلَى,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,19,7,ثُمَّ,ثم,الْخَلْقَ,يُعِيدُهُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
29,20,9,ثُمَّ,ثم,الْخَلْقَ,اللَّهُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
29,22,1,وَمَا,وما,,أَنْتُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,22,9,وَمَا,وما,السَّمَاءِ,لَكُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,25,9,بَيْنِكُمْ,بينكم,مَوَدَّةَ,فِي,HARF,ISM_MUARAB,,Certificate,MASAQ:15888,Certificate,HARF_to_ISM_MUARAB
29,25,13,ثُمَّ,ثم,الدُّنْيَا,يَوْمَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
29,25,24,وَمَا,وما,النَّارُ,لَكُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,28,2,إِذْ,إذ,وَلُوطَاً,قَالَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
29,28,8,مَا,ما,الْفَاحِشَةَ,سَبَقَكُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
29,30,2,رَبِّ,رب,قَالَ,انْصُرْنِي,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
29,32,7,أَعْلَمُ,أعلم,نَحْنُ,بِمَنْ,ISM_MUARAB,FIIL,,Certificate,MASAQ:477,Certificate,noun_misread_as_verb
29,39,11,وَمَا,وما,الْأَرْضِ,كَانُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,40,21,وَمَا,وما,أَغْرَقْنَا,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,43,5,وَمَا,وما,لِلنَّاسِ,يَعْقِلُهَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,47,15,وَمَا,وما,بِهِ,يَجْحَدُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,48,1,وَمَا,وما,,كُنْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,48,11,إِذَاً,إذا,بِيَمِينِكَ,لَارْتَابَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
29,49,10,وَمَا,وما,الْعِلْمَ,يَجْحَدُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,51,5,عَلَيْكَ,عليك,أَنْزَلْنَا,الْكِتَابَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
29,53,4,أَجَلٌ,أجل,وَلَوْلَا,مُسَمَّىً,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/letters_answers.json#3,Certificate,ISM_MUARAB_to_HARF
29,57,5,ثُمَّ,ثم,الْمَوْتِ,إِلَيْنَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
29,64,1,وَمَا,وما,,هَذِهِ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
29,65,14,إِذَا,إذا,الْبَرِّ,هُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
29,68,1,وَمَنْ,ومن,,أَظْلَمُ,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:1895,Certificate,ISM_MAWSOOL_to_HARF
29,68,11,لَمَّا,لما,بِالْحَقِّ,جَاءَهُ,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
30,8,5,مَا,ما,أَنْفُسِهِمْ,خَلَقَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
30,8,10,وَمَا,وما,وَالْأَرْضَ,بَيْنَهُمَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
30,10,1,ثُمَّ,ثم,,كَانَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,11,4,ثُمَّ,ثم,الْخَلْقَ,يُعِيدُهُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,11,6,ثُمَّ,ثم,يُعِيدُهُ,إِلَيْهِ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,20,7,ثُمَّ,ثم,تُرَابٍ,إِذَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,20,8,إِذَا,إذا,ثُمَّ,أَنْتُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
30,25,8,ثُمَّ,ثم,بِأَمْرِهِ,إِذَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,25,9,إِذَا,إذا,ثُمَّ,دَعَاكُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
30,25,14,إِذَا,إذا,الْأَرْضِ,أَنْتُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
30,27,5,ثُمَّ,ثم,الْخَلْقَ,يُعِيدُهُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,29,13,وَمَا,وما,اللَّهُ,لَهُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
30,33,9,ثُمَّ,ثم,إِلَيْهِ,إِذَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,33,10,إِذَا,إذا,ثُمَّ,أَذَاقَهُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
30,33,14,إِذَا,إذا,رَحْمَةً,فَرِيقٌ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
30,36,13,إِذَا,إذا,أَيْدِيهِمْ,هُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
30,39,1,وَمَا,وما,,آتَيْتُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
30,39,13,وَمَا,وما,اللَّهِ,آتَيْتُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
30,40,4,ثُمَّ,ثم,خَلَقَكُمْ,رَزَقَكُمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,40,6,ثُمَّ,ثم,رَزَقَكُمْ,يُمِيتُكُمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,40,8,ثُمَّ,ثم,يُمِيتُكُمْ,يُحْيِيكُمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,48,26,إِذَا,إذا,عِبَادِهِ,هُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
30,52,9,إِذَا,إذا,الدُّعَاءَ,وَلَّوْا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
30,53,1,وَمَا,وما,,أَنْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
30,54,6,ثُمَّ,ثم,ضَعْفٍ,جَعَلَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,54,12,ثُمَّ,ثم,قُوَّةً,جَعَلَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
30,55,6,مَا,ما,الْمُجْرِمُونَ,لَبِثُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
30,56,15,يَوْمُ,يوم,فَهَذَا,الْبَعْثِ,ISM_MUARAB,HARF,,Certificate,MASAQ:16239,Certificate,ISM_MUARAB_to_HARF
31,2,4,الْحَكِيمِ,الحكيم,الْكِتَابِ,,ISM_MUARAB,JAMID,,Certificate,MASAQ:7165,Certificate,ISM_MUARAB_to_JAMID
31,11,5,مَاذَا,ماذا,فَأَرُونِي,خَلَقَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/interrogative_tools_categories.js,Certificate,harf_vs_mabni
31,14,16,إِلَيَّ,إلي,وَلِوَالِدَيْكَ,الْمَصِيرُ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
31,15,22,إِلَيَّ,إلي,أَنَابَ,ثُمَّ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
31,15,23,ثُمَّ,ثم,إِلَيَّ,إِلَيَّ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
31,15,24,إِلَيَّ,إلي,ثُمَّ,مَرْجِعُكُمْ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
31,24,3,ثُمَّ,ثم,قَلِيلَاً,نَضْطَرُّهُمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
31,27,14,مَا,ما,أَبْحُرٍ,نَفِدَتْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
31,28,1,مَا,ما,,خَلْقُكُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
31,29,19,أَجَلٍ,أجل,إِلَى,مُسَمَّىً,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/letters_answers.json#3,Certificate,ISM_MUARAB_to_HARF
31,32,16,وَمَا,وما,مُقْتَصِدٌ,يَجْحَدُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
31,34,12,وَمَا,وما,الْأَرْحَامِ,تَدْرِي,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
31,34,15,مَاذَا,ماذا,نَفْسٌ,تَكْسِبُ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/interrogative_tools_categories.js,Certificate,harf_vs_mabni
31,34,17,غَدَاً,غدا,تَكْسِبُ,وَمَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/built_in_adverbs.json#5,Certificate,harf_vs_mabni
31,34,18,وَمَا,وما,غَدَاً,تَدْرِي,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
32,2,7,رَبِّ,رب,مِنْ,الْعَالَمِينَ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
32,3,11,مَا,ما,قَوْمَاً,أَتَاهُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
32,4,6,وَمَا,وما,وَالْأَرْضَ,بَيْنَهُمَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
32,4,11,ثُمَّ,ثم,أَيَّامٍ,اسْتَوَى,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
32,4,15,مَا,ما,الْعَرْشِ,لَكُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
32,5,7,ثُمَّ,ثم,الْأَرْضِ,يَعْرُجُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
32,8,1,ثُمَّ,ثم,,جَعَلَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
32,9,1,ثُمَّ,ثم,,سَوَّاهُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
32,9,13,مَا,ما,قَلِيلَاً,تَشْكُرُونَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
32,11,8,ثُمَّ,ثم,بِكُمْ,إِلَى,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
32,12,3,إِذِ,إذ,تَرَى,الْمُجْرِمُونَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
32,15,5,إِذَا,إذا,الَّذِينَ,ذُكِّرُوا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
32,20,6,كُلَّمَا,كلما,النَّارُ,أَرَادُوا,ISM_MUARAB,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/conditional_letters_tools.json#17,Certificate,ISM_MUARAB_to_ISM_MABNI
32,22,1,وَمَنْ,ومن,,أَظْلَمُ,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:1895,Certificate,ISM_MAWSOOL_to_HARF
32,22,7,ثُمَّ,ثم,رَبِّهِ,أَعْرَضَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
32,24,6,لَمَّا,لما,بِأَمْرِنَا,صَبَرُوا,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
33,4,1,مَا,ما,,جَعَلَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
33,4,9,وَمَا,وما,جَوْفِهِ,جَعَلَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
33,4,12,اللَّائِي,اللائي,أَزْوَاجَكُمُ,تُظَاهِرُونَ,ISM_MABNI,ISM_MAWSOOL,ISM_MAWSOOL,Certificate,registry:plain:02_mabniyat/relative_pronouns.json#11,Certificate,ISM_MABNI_to_ISM_MAWSOOL
33,4,16,وَمَا,وما,أُمَّهَاتِكُمْ,جَعَلَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
33,9,8,إِذْ,إذ,عَلَيْكُمْ,جَاءَتْكُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
33,10,1,إِذْ,إذ,,جَاءُوكُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
33,12,8,مَا,ما,مَرَضٌ,وَعَدَنَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
33,13,19,وَمَا,وما,عَوْرَةٌ,هِيَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
