sura,verse,word_no,word,truth_root,category,v2_top1_wazn,v2_top1_root,v2_top1_conf,v2_top3_roots,top1_ok,top3_ok
2,282,62,مِمَّنْ,,no_truth,فِعَل,ممن,0.900,ممن | ممن | ممن,,
2,282,63,تَرْضَوْنَ,رضي,weak,فَعَلَ,ترض,0.810,ترض | ترض | ترض,no,no
2,282,64,مِنَ,م,other,,,0.000,,no,no
2,282,65,الشُّهَدَاءِ,شهد,sound,فُعَلَاء,شهد,0.973,شهد | شهد | شهد,yes,yes
2,282,66,أَنْ,,no_truth,,,0.000,,,
2,282,67,تَضِلَّ,ضلل,geminate_sound,فَعِلَ,تضل,1.000,تضل | ضلل | ضلل,no,yes
2,282,68,إِحْدَاهُمَا,وحد,weak,أَفْعَل,وحد,0.916,وحد | حيد | وحد,yes,yes
2,282,69,فَتُذَكِّرَ,,no_truth,تُفَعِّل,ذكر,0.957,ذكر | ذكر | ذكر,,
2,282,70,إِحْدَاهُمَا,وحد,weak,أَفْعَل,وحد,0.916,وحد | حيد | وحد,yes,yes
2,282,71,الْأُخْرَى,,no_truth,فُعْلَى,ءخر,1.000,ءخر | خور | خير,,
2,282,72,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,282,73,يَأْبَ,ءبي,weak,فَعَلَ,ءوب,0.990,ءوب | ءبي | ءبو,no,yes
2,282,74,الشُّهَدَاءُ,شهد,sound,فُعَلَاء,شهد,0.973,شهد | شهد | شهد,yes,yes
2,282,75,إِذَا,ءذ,other,فَعَل,ءذي,1.000,ءذي | ءذي | ءذي,no,no
2,282,76,مَا,ما,other,,,0.000,,no,no
2,282,77,دُعُوا,دعو,weak,فَعُول,دعو,1.000,دعو | ودع | دوع,yes,yes
2,282,78,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,282,79,تَسْأَمُوا,,no_truth,تَفْعَلِل,سءمو,0.761,سءمو | سءم | سءما,,
2,282,80,أَنْ,,no_truth,,,0.000,,,
2,282,81,تَكْتُبُوهُ,كتب,sound,تَفْتَعِل,كبو,0.820,كبو | كبو | وكب,no,no
2,282,82,صَغِيرَاً,,no_truth,فَعِيل,صغر,0.957,صغر | صغر | صغر,,
2,282,83,أَوْ,,no_truth,,,0.000,,,
2,282,84,كَبِيرَاً,,no_truth,فَعِيل,كبر,0.957,كبر | كبر | بور,,
2,282,85,إِلَى,ءلي,weak,فَعَل,ءلى,1.000,ءلى | ءلي | ءلو,yes,yes
2,282,86,أَجَلِهِ,ءجل,hamza_sound,فَعَلَة,ءجل,0.977,ءجل | ءجل | ءجل,yes,yes
2,282,87,ذَلِكُمْ,,no_truth,ذَلِكُمْ,ذلكم,1.000,ذلكم,,
2,282,88,أَقْسَطُ,قسط,sound,أَفْعَل,قسط,1.000,قسط | قسط | قسط,yes,yes
2,282,89,عِنْدَ,,no_truth,فِعْل,عند,1.000,عند | عند | عند,,
2,282,90,اللَّهِ,ءله,hamza_sound,اللَّهِ,ءله,1.000,ءله,yes,yes
2,282,91,وَأَقْوَمُ,,no_truth,فَعْلَل,ءقوم,0.974,ءقوم | قوم | ءقوم,,
2,282,92,لِلشَّهَادَةِ,,no_truth,فَعَالَة,شهد,0.951,شهد | شهد | شهد,,
2,282,93,وَأَدْنَى,دنو,weak,فَعْلَى,ءدن,1.000,ءدن | ءدن | ءدن,no,no
2,282,94,أَلَّا,,no_truth,فَعل,ءلو,1.000,ءلو | ءلي | ءلا,,
2,282,95,تَرْتَابُوا,ريب,weak,تَفْتَعِلُو,روب,0.706,روب | ريب | روب,no,yes
2,282,96,إِلَّا,,no_truth,فَعَل,ءلو,1.000,ءلو | ءلي | ءلو,,
2,282,97,أَنْ,,no_truth,,,0.000,,,
2,282,98,تَكُونَ,كون,weak,تَفُعْل,كين,1.000,كين | كون | وكن,no,yes
2,282,99,تِجَارَةً,تجر,sound,فَعَالَة,تجر,1.000,تجر | تجر | تجر,yes,yes
2,282,100,حَاضِرَةً,,no_truth,فَاعِلَة,حضر,1.000,حضر | حضر | حاضر,,
2,282,101,تُدِيرُونَهَا,دور,weak,,,0.000,,no,no
2,282,102,بَيْنَكُمْ,,no_truth,فَعَلَ,بين,0.931,بين | بين | بين,,
2,282,103,فَلَيْسَ,ليس,weak,فُعَيْل,فلس,0.977,فلس | لوس | لوس,no,no
2,282,104,عَلَيْكُمْ,,no_truth,فَعَل,علو,0.956,علو | علو | علو,,
2,282,105,جُنَاحٌ,جنح,sound,جُنَاحٌ,N/A,1.000,N/A,,
2,282,106,أَلَّا,,no_truth,فَعل,ءلو,1.000,ءلو | ءلي | ءلا,,
2,282,107,تَكْتُبُوهَا,كتب,sound,تَفْتَعِل,كبو,0.820,كبو | كبو | وكب,no,no
2,282,108,وَأَشْهِدُوا,,no_truth,أَفْعِلُو,شهد,0.644,شهد | شهد | شهد,,
2,282,109,إِذَا,ءذ,other,فَعَل,ءذي,1.000,ءذي | ءذي | ءذي,no,no
2,282,110,تَبَايَعْتُمْ,,no_truth,تَفَاعَلْتُم,بيع,0.770,بيع | بيع | بيع,,
2,282,111,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,282,112,يُضَارَّ,ضرر,geminate_sound,فُعَال,ضير,1.000,ضير | ضير | ضير,no,no
2,282,113,كَاتِبٌ,كتب,sound,فَاعِل,كتب,1.000,كتب | كتب | كتب,yes,yes
2,282,114,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,282,115,شَهِيدٌ,شهد,sound,فَعِيل,شهد,1.000,شهد | شهد | شهد,yes,yes
2,282,116,وَإِنْ,,no_truth,فَعِل,ءين,0.990,ءين | ءني | ءين,,
2,282,117,تَفْعَلُوا,فعل,sound,تَفْعَلِل,فعلو,0.761,فعلو | فعل | فعلا,no,yes
2,282,118,فَإِنَّهُ,ءن,other,فِعَل,ءنه,1.000,ءنه | ءنه | ءنه,no,no
2,282,119,فُسُوقٌ,فسق,sound,فُعُول,فسق,1.000,فسق | فسق | فسق,yes,yes
2,282,120,بِكُمْ,,no_truth,فَعُل,بكم,0.920,بكم | بكم | بكم,,
2,282,121,وَاتَّقُوا,وقي,weak,افعُل,تقو,0.740,تقو | تقو | تقو,no,no
2,282,122,اللَّهَ,ءله,hamza_sound,اللَّهَ,ءله,1.000,ءله,yes,yes
2,282,123,وَيُعَلِّمُكُمُ,علم,sound,يُفَعِّل,علم,0.766,علم | علم | علم,yes,yes
2,282,124,اللَّهُ,ءله,hamza_sound,اللَّهُ,ءله,1.000,ءله,yes,yes
2,282,125,وَاللَّهُ,ءله,hamza_sound,وَاللَّهُ,ءله,1.000,ءله,yes,yes
2,282,126,بِكُلِّ,كل,other,فَعُل,بكل,0.800,بكل | بكل | بكل,no,no
2,282,127,شَيْءٍ,شيء,weak,فَعْل,شيء,1.000,شيء | شيء | شيء,yes,yes
2,282,128,عَلِيمٌ,علم,sound,فَعِيل,علم,1.000,علم | علم | علم,yes,yes
2,283,1,وَإِنْ,,no_truth,فَعِل,ءين,0.990,ءين | ءني | ءين,,
2,283,2,كُنْتُمْ,,no_truth,فُعْلُل,كنتم,0.832,كنتم | كنتم | كنتم,,
2,283,3,عَلَى,علي,weak,فَعل,على,1.000,على | علو | على,yes,yes
2,283,4,سَفَرٍ,سفر,sound,فَعَل,سفر,1.000,سفر | سفر | سفر,yes,yes
2,283,5,وَلَمْ,,no_truth,فَعَل,لوم,0.990,لوم | لمو | لمي,,
2,283,6,تَجِدُوا,وجد,weak,تَفعُل,وجد,0.916,وجد | جود | وجد,yes,yes
2,283,7,كَاتِبَاً,,no_truth,فَاعِل,كتب,0.957,كتب | كتب | كتب,,
2,283,8,فَرِهَانٌ,رهن,sound,فَعَلَان,فره,1.000,فره | فره | رهن,no,yes
2,283,9,مَقْبُوضَةٌ,قبض,sound,مَفْعُولَة,قبض,1.000,قبض | قبوض,yes,yes
2,283,10,فَإِنْ,,no_truth,فَعِل,فءن,0.900,فءن | فءن | فءن,,
2,283,11,أَمِنَ,ءمن,hamza_sound,فَعَلَ,ءمن,1.000,ءمن | ءمن | ءمن,yes,yes
2,283,12,بَعْضُكُمْ,,no_truth,فَعْل,بعض,0.931,بعض | بعض | بعض,,
2,283,13,بَعْضَاً,,no_truth,فَعَلَ,بعض,0.931,بعض | بعض | بعض,,
2,283,14,فَلْيُؤَدِّ,ءدي,weak,فَعْلَل,ليءد,0.628,ليءد | لءد | لءد,no,no
2,283,15,الَّذِي,ءلل,geminate_sound,الَّذِي,الذي,1.000,الذي,,
2,283,16,اؤْتُمِنَ,ءمن,hamza_sound,افْتُعِل,ءمن,0.757,ءمن | ءمن | ءمن,yes,yes
2,283,17,أَمَانَتَهُ,ءمن,hamza_sound,مَفْعَلَة,نوت,0.852,نوت | نيت | نتو,no,no
2,283,18,وَلْيَتَّقِ,وقي,weak,فَعْلَل,ليتق,0.628,ليتق | لتق | لتق,no,no
2,283,19,اللَّهَ,ءله,hamza_sound,اللَّهَ,ءله,1.000,ءله,yes,yes
2,283,20,رَبَّهُ,ربب,geminate_sound,فَعْلَة,ربب,1.000,ربب | ربب | ربب,yes,yes
2,283,21,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,283,22,تَكْتُمُوا,كتم,sound,تَفْتَعِل,كمي,0.841,كمي | كمي | وكم,no,no
2,283,23,الشَّهَادَةَ,شهد,sound,فَعَالَة,شهد,0.973,شهد | شهد | شهد,yes,yes
2,283,24,وَمَنْ,,no_truth,فَعَل,مون,0.990,مون | مين | منو,,
2,283,25,يَكْتُمْهَا,كتم,sound,يَفْعُل,كتم,0.862,كتم | كتم | كمه,yes,yes
2,283,26,فَإِنَّهُ,ءن,other,فِعَل,ءنه,1.000,ءنه | ءنه | ءنه,no,no
2,283,27,آثِمٌ,,no_truth,فَاعِل,ءثم,1.000,ءثم | ءثم | ءثم,,
2,283,28,قَلْبُهُ,قلب,sound,فَعْلَة,قلب,0.977,قلب | قلب | قلب,yes,yes
2,283,29,وَاللَّهُ,ءله,hamza_sound,وَاللَّهُ,ءله,1.000,ءله,yes,yes
2,283,30,بِمَا,ما,other,فِعَل,بما,1.000,بما | بما | بما,no,no
2,283,31,تَعْمَلُونَ,عمل,sound,تَفْعَل,عمل,0.957,عمل | عمل | عمل,yes,yes
2,283,32,عَلِيمٌ,علم,sound,فَعِيل,علم,1.000,علم | علم | علم,yes,yes
2,284,1,لِلَّهِ,ءله,hamza_sound,لِلَّهِ,ءله,1.000,ءله,yes,yes
2,284,2,مَا,ما,other,,,0.000,,no,no
2,284,3,فِي,في,other,,,0.000,,no,no
2,284,4,السَّمَاوَاتِ,سمو,weak,فَعَال,سمو,0.851,سمو | سمو | سمو,yes,yes
2,284,5,وَمَا,ما,other,فَعَل,وما,1.000,وما | وما | وما,no,no
2,284,6,فِي,في,other,,,0.000,,no,no
2,284,7,الْأَرْضِ,,no_truth,فَعْل,ءرض,0.931,ءرض | ءرض | ءرض,,
2,284,8,وَإِنْ,,no_truth,فَعِل,ءين,0.990,ءين | ءني | ءين,,
2,284,9,تُبْدُوا,بدي,weak,تَفْعُل,بدي,0.982,بدي | بدي | بدي,yes,yes
2,284,10,مَا,ما,other,,,0.000,,no,no
2,284,11,فِي,في,other,,,0.000,,no,no
2,284,12,أَنْفُسِكُمْ,,no_truth,أَفْعُل,نفس,0.957,نفس | نفس | نفس,,
2,284,13,أَوْ,,no_truth,,,0.000,,,
2,284,14,تُخْفُوهُ,خفي,weak,تَفْعُل,خفي,0.982,خفي | خفي | خفي,yes,yes
2,284,15,يُحَاسِبْكُمْ,,no_truth,فُعَالِل,يحسب,0.761,يحسب | يحسب | حسب,,
2,284,16,بِهِ,ب,other,,,0.000,,no,no
2,284,17,اللَّهُ,ءله,hamza_sound,اللَّهُ,ءله,1.000,ءله,yes,yes
2,284,18,فَيَغْفِرُ,غفر,sound,يَفْعِلُ,غفر,0.931,غفر | غفر | غفر,yes,yes
2,284,19,لِمَنْ,,no_truth,فِعَل,لمن,0.900,لمن | لمن | لمن,,
2,284,20,يَشَاءُ,شيء,weak,فَعَال,شيء,1.000,شيء | شيء | شيء,yes,yes
2,284,21,وَيُعَذِّبُ,,no_truth,يُفَعِّل,عذب,0.862,عذب | عذب | عذب,,
2,284,22,مَنْ,,no_truth,,,0.000,,,
2,284,23,يَشَاءُ,شيء,weak,فَعَال,شيء,1.000,شيء | شيء | شيء,yes,yes
2,284,24,وَاللَّهُ,ءله,hamza_sound,وَاللَّهُ,ءله,1.000,ءله,yes,yes
2,284,25,عَلَى,علي,weak,فَعل,على,1.000,على | علو | على,yes,yes
2,284,26,كُلِّ,كل,other,فُعْل,كلل,0.973,كلل | كلل | كلل,no,no
2,284,27,شَيْءٍ,شيء,weak,فَعْل,شيء,1.000,شيء | شيء | شيء,yes,yes
2,284,28,قَدِيرٌ,قدر,sound,فَعِيل,قدر,1.000,قدر | قدر | قدر,yes,yes
2,285,1,آمَنَ,,no_truth,فَاعَل,ءمن,1.000,ءمن | مون | مين,,
2,285,2,الرَّسُولُ,رسل,sound,فَعُول,رسل,0.957,رسل | رسل | رسل,yes,yes
2,285,3,بِمَا,ما,other,فِعَل,بما,1.000,بما | بما | بما,no,no
2,285,4,أُنْزِلَ,,no_truth,أُفْعِل,نزل,1.000,نزل | نزل | نزل,,
2,285,5,إِلَيْهِ,ءلي,weak,فِعَلَة,ءلو,1.000,ءلو | لوه | ءله,no,no
2,285,6,مِنْ,,no_truth,,,0.000,,,
2,285,7,رَبِّهِ,ربب,geminate_sound,فَعْل,ربب,0.931,ربب | ربب | ربه,yes,yes
2,285,8,وَالْمُؤْمِنُونَ,,no_truth,فَأَفعِلْن,مني,0.491,مني | مني | منو,,
2,285,9,كُلٌّ,كل,other,فُعْل,كلل,0.973,كلل | كلل | كلل,no,no
2,285,10,آمَنَ,,no_truth,فَاعَل,ءمن,1.000,ءمن | مون | مين,,
2,285,11,بِاللَّهِ,ءله,hamza_sound,بِاللَّهِ,ءله,1.000,ءله,yes,yes
2,285,12,وَمَلَائِكَتِهِ,,no_truth,فِعَاءَكُل,ملت,0.448,ملت,,
2,285,13,وَكُتُبِهِ,كتب,sound,فُعُل,كتب,0.828,كتب | كتب | كتب,yes,yes
2,285,14,وَرُسُلِهِ,,no_truth,فُعُل,رسل,0.828,رسل | رسل | رسل,,
2,285,15,لَا,,no_truth,,,0.000,,,
2,285,16,نُفَرِّقُ,فرق,sound,نُفَعِّل,فرق,0.957,فرق | فرق | فرق,yes,yes
2,285,17,بَيْنَ,بين,weak,فَعَلَ,بين,1.000,بين | بين | بين,yes,yes
2,285,18,أَحَدٍ,وحد,weak,فَعَل,ءحد,0.900,ءحد | ءحد | ءحد,no,no
2,285,19,مِنْ,,no_truth,,,0.000,,,
2,285,20,رُسُلِهِ,,no_truth,فُعُل,رسل,0.931,رسل | رسل | رسل,,
2,285,21,وَقَالُوا,قول,weak,فَاعُول,قلو,1.000,قلو | قلي | وقل,no,no
2,285,22,سَمِعْنَا,سمع,sound,فَعِل,سمع,0.931,سمع | سمع | سمع,yes,yes
2,285,23,وَأَطَعْنَا,طوع,weak,فَعَل,ءطع,0.936,ءطع | ءطع | ءطع,no,no
2,285,24,غُفْرَانَكَ,غفر,sound,فَعْلَان,غفر,0.911,غفر | غفر | غفرن,yes,yes
2,285,25,رَبَّنَا,ربب,geminate_sound,فَعَلَ,ربب,0.931,ربب | ربب | ربب,yes,yes
2,285,26,وَإِلَيْكَ,ءلي,weak,فِعَل,ءلي,1.000,ءلي | ءلو | ءلك,yes,yes
2,285,27,الْمَصِيرُ,صير,weak,فَعِيل,مصر,0.957,مصر | صور | مصر,no,no
2,286,1,لَا,,no_truth,,,0.000,,,
2,286,2,يُكَلِّفُ,كلف,sound,يُفَعِّل,كلف,0.957,كلف | كلف | كلف,yes,yes
2,286,3,اللَّهُ,ءله,hamza_sound,اللَّهُ,ءله,1.000,ءله,yes,yes
2,286,4,نَفْسَاً,,no_truth,نَفْعَل,فسو,0.982,فسو | نفس | نفس,,
2,286,5,إِلَّا,,no_truth,فَعَل,ءلو,1.000,ءلو | ءلي | ءلو,,
2,286,6,وُسْعَهَا,وسع,weak,فُعْلَة,وسع,0.957,وسع | وسع | سوع,yes,yes
2,286,7,لَهَا,له,other,فَعل,لهو,1.000,لهو | لها | لهو,no,no
2,286,8,مَا,ما,other,,,0.000,,no,no
2,286,9,كَسَبَتْ,,no_truth,فَعَل,سبت,0.931,سبت | سبت | سبت,,
2,286,10,وَعَلَيْهَا,علي,weak,فَعَل,علو,0.850,علو | علو | علو,no,no
2,286,11,مَا,ما,other,,,0.000,,no,no
2,286,12,اكْتَسَبَتْ,,no_truth,افْتَعَلَت,كسب,0.765,كسب | كسب | كسب,,
2,286,13,رَبَّنَا,ربب,geminate_sound,فَعَلَ,ربب,0.931,ربب | ربب | ربب,yes,yes
2,286,14,لَا,,no_truth,,,0.000,,,
2,286,15,تُؤَاخِذْنَا,ءخذ,hamza_sound,تُفَاعِل,ءخذ,0.973,ءخذ | ءخذ | ءخذ,yes,yes
2,286,16,إِنْ,,no_truth,,,0.000,,,
2,286,17,نَسِيْنَا,,no_truth,فَعِل,نسو,0.956,نسو | نسو | نسو,,
2,286,18,أَوْ,,no_truth,,,0.000,,,
2,286,19,أَخْطَأْنَا,خطء,hamza_sound,أَفْعَل,خطء,0.957,خطء | خطء | خطء,yes,yes
2,286,20,رَبَّنَا,ربب,geminate_sound,فَعَلَ,ربب,0.931,ربب | ربب | ربب,yes,yes
2,286,21,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,286,22,تَحْمِلْ,,no_truth,تَفْعِل,حمل,1.000,حمل | حمل | حمل,,
2,286,23,عَلَيْنَا,علي,weak,فَعَل,علو,0.956,علو | علو | علو,no,no
2,286,24,إِصْرَاً,,no_truth,أَفْعَل,صور,0.935,صور | صير | صور,,
2,286,25,كَمَا,كما,weak,فَعل,كما,1.000,كما | كمي | كما,yes,yes
2,286,26,حَمَلْتَهُ,حمل,sound,فَعَلْت,حمل,0.670,حمل | حمل | حملت,yes,yes
2,286,27,عَلَى,علي,weak,فَعل,على,1.000,على | علو | على,yes,yes
2,286,28,الَّذِينَ,ءلل,geminate_sound,الَّذِينَ,الذين,1.000,الذين,,
2,286,29,مِنْ,,no_truth,,,0.000,,,
2,286,30,قَبْلِنَا,قبل,sound,فَعْل,قبل,0.931,قبل | قبل | قبل,yes,yes
2,286,31,رَبَّنَا,ربب,geminate_sound,فَعَلَ,ربب,0.931,ربب | ربب | ربب,yes,yes
2,286,32,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,286,33,تُحَمِّلْنَا,حمل,sound,تُفَعِّل,حمل,0.957,حمل | حمل | حمل,yes,yes
2,286,34,مَا,ما,other,,,0.000,,no,no
2,286,35,لَا,,no_truth,,,0.000,,,
2,286,36,طَاقَةَ,طوق,weak,فَعَلَة,طوق,1.000,طوق | طوق | طوق,yes,yes
2,286,37,لَنَا,لنا,weak,فَعل,لنا,1.000,لنا | لنا | لنا,yes,yes
2,286,38,بِهِ,ب,other,,,0.000,,no,no
2,286,39,وَاعْفُ,عفو,weak,فَاعْل,وعف,1.000,وعف | وعف | وعف,no,no
2,286,40,عَنَّا,عن,other,فَعَل,عنا,1.000,عنا | عون | عين,no,no
2,286,41,وَاغْفِرْ,,no_truth,افْعِل,غفر,0.957,غفر | غفر | غفر,,
2,286,42,لَنَا,لنا,weak,فَعل,لنا,1.000,لنا | لنا | لنا,yes,yes
2,286,43,وَارْحَمْنَا,رحم,sound,افْعَل,رحم,0.851,رحم | رحم | رحم,yes,yes
2,286,44,أَنْتَ,,no_truth,فَعَلَ,ءنت,1.000,ءنت | ءنت | ءنت,,
2,286,45,مَوْلَانَا,,no_truth,مَفْعَل,ولي,1.000,ولي | ميل | ولي,,
2,286,46,فَانْصُرْنَا,,no_truth,افْعُل,نصر,0.851,نصر | نصر | نصر,,
2,286,47,عَلَى,علي,weak,فَعل,على,1.000,على | علو | على,yes,yes
2,286,48,الْقَوْمِ,قوم,weak,فَعْل,قوم,0.931,قوم | وقم | قمو,yes,yes
2,286,49,الْكَافِرِينَ,كفر,sound,فَاعِل,كفر,0.851,كفر | كفر | كفر,yes,yes
3,1,1,الم,الم,weak,الم,N/A,1.000,N/A,,
3,2,1,اللَّهُ,ءله,hamza_sound,اللَّهُ,ءله,1.000,ءله,yes,yes
3,2,2,لَا,,no_truth,,,0.000,,,
3,2,3,إِلَهَ,ءله,hamza_sound,فَعَلَ,ءله,1.000,ءله | ءله | ءله,yes,yes
3,2,4,إِلَّا,,no_truth,فَعَل,ءلو,1.000,ءلو | ءلي | ءلو,,
3,2,5,هُوَ,هو,other,,,0.000,,no,no
3,2,6,الْحَيُّ,حيي,weak,فَعْل,حوي,0.956,حوي | حيي | حوي,no,yes
3,2,7,الْقَيُّومُ,قوم,weak,فَعُول,قوم,0.982,قوم | قوم | وقم,yes,yes
3,3,1,نَزَّلَ,نزل,sound,فَعَل,نزل,1.000,نزل | نزل | نزل,yes,yes
3,3,2,عَلَيْكَ,علي,weak,فَعَل,علو,0.956,علو | علو | علو,no,no
3,3,3,الْكِتَابَ,كتب,sound,فِعَال,كتب,0.957,كتب | كتب | كتب,yes,yes
3,3,4,بِالْحَقِّ,حقق,geminate_sound,افْعَل,لحق,0.957,لحق | لحق | لحق,no,no
3,3,5,مُصَدِّقَاً,,no_truth,مُفَعِّل,صدق,0.957,صدق | صدق | صدق,,
3,3,6,لِمَا,لم,other,فَعَل,لمو,1.000,لمو | لمي | لمو,no,no
3,3,7,بَيْنَ,بين,weak,فَعَلَ,بين,1.000,بين | بين | بين,yes,yes
3,3,8,يَدَيْهِ,يدي,weak,فَعَلَة,يدي,0.977,يدي | دهي | دهو,yes,yes
3,3,9,وَأَنْزَلَ,,no_truth,فَعْلَل,ءنزل,0.974,ءنزل | نزل | ءنزل,,
3,3,10,التَّوْرَاةَ,تور,weak,التَّوْرَاةَ,N/A,1.000,N/A,,
3,3,11,وَالْإِنْجِيلَ,,no_truth,فِعْلِيل,ءنجل,0.719,ءنجل | ءنجل | نجل,,
3,4,1,مِنْ,,no_truth,,,0.000,,,
3,4,2,قَبْلُ,قبل,sound,فَعْل,قبل,1.000,قبل | قبل | قبل,yes,yes
3,4,3,هُدَىً,,no_truth,فُعَل,هدي,1.000,هدي | هدي | هدي,,
3,4,4,لِلنَّاسِ,نوس,weak,فَعل,نوس,0.935,نوس | نسو | نسي,yes,yes
3,4,5,وَأَنْزَلَ,,no_truth,فَعْلَل,ءنزل,0.974,ءنزل | نزل | ءنزل,,
3,4,6,الْفُرْقَانَ,فرق,sound,فَعْلَان,فرق,0.911,فرق | فرق | فرقن,yes,yes
3,4,7,إِنَّ,ءن,other,فِعْل,ءنن,0.846,ءنن | ءنن | ءنن,no,no
3,4,8,الَّذِينَ,ءلل,geminate_sound,الَّذِينَ,الذين,1.000,الذين,,
3,4,9,كَفَرُوا,كفر,sound,فَعُول,فري,1.000,فري | فري | وفر,no,no
3,4,10,بِآيَاتِ,,no_truth,فَاعَال,ءتي,1.000,ءتي | ءوي | ءيي,,
