sura,verse,word_no,word,pred,truth,truth_raw,truth_tags,n_pred,n_truth,category
17,46,16,وَلَّوْا,و | لوا,ول | وا,ول | وا,PV | SUBJ_PRON,2,2,wrong_content
17,47,11,نَجْوَى,ن | جوى,نجوى,نجوى,NOUN_ABSTRACT,2,1,too_many_segments
17,49,2,أَإِذَا,أإذا,أ | إذا,أ | إذا,INTERROG | ADV,1,2,too_few_segments
17,49,6,أَإِنَّا,أإن | نا,أ | أن | نا,أ | إن | نا,INTERROG | INF_ANNUL_PART | POSS_PRON,2,3,too_few_segments
17,49,7,لَمَبْعُوثُونَ,لمبعوث | ون,ل | مبعوث | ون,ل | مبعوث | ون,OTHER | NOUN_PASSIVE_PART | NSUFF_MASC_PL_NOM,2,3,too_few_segments
17,51,12,فَطَرَكُمْ,ف | طر | كم,فطر | كم,فطر | كم,PV | OBJ_PRON,3,2,too_many_segments
17,52,5,وَتَظُنُّونَ,و | تظن | ون,و | ت | ظن | ون,و | ت | ظن | ون | None | None,CONJ | IMPERF_PREF | IV | SUBJ_PRON | None | None,3,4,too_few_segments
17,53,9,يَنْزَغُ,ي | نزغ,ي | نزع,ي | نزع,IMPERF_PREF | IV,2,2,wrong_content
17,53,15,عَدُوَّاً,عد | وا,عدو | ا,عدو | ا,ADJ_INTENS | CASE_INDEF_(ACC_GEN),2,2,wrong_content
17,54,14,وَكِيلَاً,و | كيلا,وكيل | ا,وكيل | ا,ADJ_QUALIT | CASE_INDEF_(ACC_GEN),2,2,wrong_content
17,55,8,فَضَّلْنَا,ف | ضل | نا,فضل | نا,فضل | نا,PV | SUBJ_PRON,3,2,too_many_segments
17,57,4,يَبْتَغُونَ,ي | بتغ | ون,ي | بتغ | و | ن,ي | بتغ | و | ن,IMPERF_PREF | IV | SUBJ_PRON | NOON_V5,3,4,too_few_segments
17,57,11,رَحْمَتَهُ,رحم | ة | ه,رحم | ت | ه,رحم | ت | ه,GERUND | NSUFF_FEM_SG | POSS_PRON,3,3,wrong_content
17,58,6,مُهْلِكُوهَا,مهلكو | ها,مهلك | و | ها,مهلك | و | ها,NOUN_ACTIVE_PART | NSUFF_MASC_PL_NOM | POSS_PRON,2,3,too_few_segments
17,58,11,مُعَذِّبُوهَا,معذبو | ها,معذب | و | ها,معذب | و | ها,NOUN_ACTIVE_PART | NSUFF_MASC_PL_NOM | POSS_PRON,2,3,too_few_segments
17,60,12,أَرَيْنَاكَ,أري | نا | ك,أ | ري | نا | ك,أ | ري | نا | ك,IMPERF_PREF | IV | SUBJ_PRON | OBJ_PRON,3,4,too_few_segments
17,60,22,يَزِيدُهُمْ,يزيد | هم,ي | زيد | هم,ي | زيد | هم,IMPERF_PREF | IV | OBJ_PRON,2,3,too_few_segments
17,61,10,أَأَسْجُدُ,أ | أسجد,أ | أ | سجد,أ | أ | سجد,INTERROG | IMPERF_PREF | IV,2,3,too_few_segments
17,62,2,أَرَأَيْتَكَ,أرأي | ة | ك,أ | رأي | ت | ك,أ | رأي | ت | ك | None,INTERROG | PV | SUBJ_PRON | OBJ_PRON | None,3,4,too_few_segments
17,62,6,عَلَيَّ,على | ي,علي,علي,NOUN_PROP,2,1,too_many_segments
17,62,8,أَخَّرْتَنِ,أخر | تن,أخر | ت | ن,أخر | ت | ن | None,PV | SUBJ_PRON | PROTECT_NUN | None,2,3,too_few_segments
17,62,12,لَأَحْتَنِكَنَّ,لأح | تن | كن,ل | أ | حتنك | ن,ل | أ | حتنك | ن,OTHER | IMPERF_PREF | IV | EMPHATIC_NUN,3,4,too_few_segments
17,62,13,ذُرِّيَّتَهُ,ذري | ة | ه,ذر | ي | ت | ه,ذر | ي | ت | ه,GERUND_PROFESSION | RELATIVE_YA | NSUFF_FEM_SG | POSS_PRON,3,4,too_few_segments
17,64,5,بِصَوْتِكَ,ب | صو | ت | ك,ب | صوت | ك,ب | صوت | ك,PREP | NOUN_ABSTRACT | POSS_PRON,4,3,too_many_segments
17,64,16,يَعِدُهُمُ,يعد | هم,ي | عد | هم,ي | عد | هم,IMPERF_PREF | IV | OBJ_PRON,2,3,too_few_segments
17,65,9,وَكِيلَاً,و | كيلا,وكيل | ا,وكيل | ا,ADJ_QUALIT | CASE_INDEF_(ACC_GEN),2,2,wrong_content
17,67,8,تَدْعُونَ,ت | دع | ون,ت | دع | و | ن,ت | دع | و | ن,IMPERF_PREF | IV | SUBJ_PRON | NOON_V5,3,4,too_few_segments
17,68,1,أَفَأَمِنْتُمْ,أ | فأمن | تم,أ | ف | أمن | تم,أ | ف | أمن | تم,INTERROG | CONJ | PV | SUBJ_PRON,3,4,too_few_segments
17,68,15,وَكِيلَاً,و | كيلا,وكيل | ا,وكيل | ا,ADJ_QUALIT | CASE_INDEF_(ACC_GEN),2,2,wrong_content
17,70,3,بَنِي,ب | ني,بن | ي,بن | ي,NOUN_CONCRETE | NSUFF_MASC_PL_GEN,2,2,wrong_content
17,71,7,أُوتِيَ,أوت | ي,أوتي,أوتي,PV_PASS,2,1,too_many_segments
17,71,8,كِتَابَهُ,ك | تاب | ه,كتاب | ه,كتاب | (null) | ه,NOUN_CONCRETE | CASE_DEF_ACC | POSS_PRON_3MS,3,2,too_many_segments
17,71,12,كِتَابَهُمْ,ك | تاب | هم,كتاب | هم,كتاب | هم,NOUN_CONCRETE | POSS_PRON,3,2,too_many_segments
17,71,15,فَتِيلَاً,ف | تيل | ا,فتيل | ا,فتيل | ا,NOUN_CONCRETE | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
17,73,3,لَيَفْتِنُونَكَ,ليفتنون | ك,ل | ي | فتن | ون | ك,ل | ي | فتن | ون | ك | None | None,OTHER | IMPERF_PREF | IV | SUBJ_PRON | OBJ_PRON | None | None,2,5,too_few_segments
17,73,8,لِتَفْتَرِيَ,ل | ت | فتر | ي,ل | ت | فتري,ل | ت | فتري,PREP | IMPERF_PREF | IV,4,3,too_many_segments
17,73,11,وَإِذَاً,وإذ | ا,و | إذا,و | إذا,CONJ | ADV,2,2,wrong_content
17,73,12,لَاتَّخَذُوكَ,لاتخذو | ك,ل | اتخذ | و | ك,ل | اتخذ | و | ك,OTHER | PV | SUBJ_PRON | OBJ_PRON,2,4,too_few_segments
17,75,2,لَأَذَقْنَاكَ,لأذق | نا | ك,ل | أذق | نا | ك,ل | أذق | نا | ك | None,OTHER | PV | SUBJ_PRON | OBJ_PRON | None,3,4,too_few_segments
17,75,6,الْمَمَاتِ,ال | مم | ات,ال | ممات,ال | ممات,DET | GERUND_MEEM,3,2,too_many_segments
17,75,9,تَجِدُ,تجد,ت | جد,ت | جد,IV3FS | IV,1,2,too_few_segments
17,76,3,لَيَسْتَفِزُّونَكَ,ليستفزون | ك,ل | ي | ستفز | ون | ك,ل | ي | ستفز | ون | ك | None | None,OTHER | IMPERF_PREF | IV | SUBJ_PRON | OBJ_PRON | None | None,2,5,too_few_segments
17,76,6,لِيُخْرِجُوكَ,ل | ي | خرجو | ك,ل | ي | خرج | و | ك,ل | ي | خرج | و | ك,OTHER | IMPERF_PREF | IV | SUBJ_PRON | OBJ_PRON,4,5,too_few_segments
17,76,8,وَإِذَاً,وإذ | ا,و | إذا,و | إذا,CONJ | ADV,2,2,wrong_content
17,77,1,سُنَّةَ,س | نة,سن | ة,سن | ة,NOUN_ABSTRACT | NSUFF_FEM_SG,2,2,wrong_content
17,77,9,تَجِدُ,تجد,ت | جد,ت | جد,IV3FS | IV,1,2,too_few_segments
17,77,10,لِسُنَّتِنَا,ل | س | ن | تنا,ل | سن | ت | نا,ل | سن | ت | نا,PREP | NOUN_ABSTRACT | NSUFF_FEM_SG | POSS_PRON,4,4,wrong_content
17,78,1,أَقِمِ,أقم,أ | قم,أ | قم,CV_PREF | CV,1,2,too_few_segments
17,78,3,لِدُلُوكِ,ل | دلو | ك,ل | دلوك,ل | دلوك,PREP | GERUND,3,2,too_many_segments
17,79,3,فَتَهَجَّدْ,ف | ت | هجد,ف | تهجد,ف | تهجد,CONJ | CV,3,2,too_many_segments
17,80,3,أَدْخِلْنِي,أدخل | ني,أ | دخل | ن | ي,أ | دخل | ن | ي,CV_PREF | CV | PROTECT_NUN | OBJ_PRON,2,4,too_few_segments
17,80,6,وَأَخْرِجْنِي,و | أخرج | ني,و | أ | خرج | ن | ي,و | أ | خرج | ن | ي,CONJ | CV_PREF | CV | PROTECT_NUN | OBJ_PRON,3,5,too_few_segments
17,80,9,وَاجْعَلْ,و | ا | جعل,و | أ | أجعل,و | أ | أجعل,CONJ | IV1S | CV,3,3,wrong_content
17,84,5,شَاكِلَتِهِ,شاكل | ة | ه,شاكل | ت | ه,شاكل | ت | ه,NOUN_ABSTRACT | NSUFF_FEM_SG | POSS_PRON,3,3,wrong_content
17,85,1,وَيَسْأَلُونَكَ,و | ي | سألون | ك,و | ي | سأل | و | ن | ك,و | ي | سأل | و | ن | ك,CONJ | IMPERF_PREF | IV | SUBJ_PRON | NOON_V5 | OBJ_PRON,4,6,too_few_segments
17,86,3,لَنَذْهَبَنَّ,لنذهبن,ل | ن | ذهب | ن,ل | ن | ذهب | ن,OTHER | IMPERF_PREF | IV | EMPHATIC_NUN,1,4,too_few_segments
17,86,9,تَجِدُ,تجد,ت | جد,ت | جد,IV3FS | IV,1,2,too_few_segments
17,86,13,وَكِيلَاً,و | كيلا,وكيل | ا,وكيل | ا,ADJ_QUALIT | CASE_INDEF_(ACC_GEN),2,2,wrong_content
17,88,3,اجْتَمَعَتِ,اجتمعت,اجتمع | ت,اجتمع | ت,PV | SUFF_FEM_TA,1,2,too_few_segments
17,92,7,كِسَفَاً,ك | سف | ا,كسف | ا,كسف | ا,NOUN_CONCRETE | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
17,93,17,كِتَابَاً,ك | تاب | ا,كتاب | ا,كتاب | ا,NOUN_CONCRETE | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
17,94,12,أَبَعَثَ,أبعث,أ | بعث,أ | بعث,INTERROG | PV,1,2,too_few_segments
17,95,9,لَنَزَّلْنَا,لنزل | نا,ل | نزل | نا,ل | نزل | نا,OTHER | PV | SUBJ_PRON,2,3,too_few_segments
17,97,2,يَهْدِ,يهد,ي | هد,ي | هد,IMPERF_PREF | IV,1,2,too_few_segments
17,97,9,تَجِدَ,تجد,ت | جد,ت | جد,IV3FS | IV,1,2,too_few_segments
17,97,18,وُجُوهِهِمْ,و | جوه | هم,وجوه | هم,وجوه | هم,NOUN_CONCRETE | POSS_PRON,3,2,too_many_segments
17,97,21,وَصُمَّاً,وصم | ا,و | صم | ا,و | صم | ا,CONJ | ADJ_QUALIT | CASE_INDEF_(ACC_GEN),2,3,too_few_segments
17,97,22,مَأْوَاهُمْ,مأ | وا | هم,مأوا | هم,مأوا | هم,NOUN_TIME_PLACE | POSS_PRON,3,2,too_many_segments
17,98,7,أَإِذَا,أإذا,أ | إذا,أ | إذا,INTERROG | ADV,1,2,too_few_segments
17,98,11,أَإِنَّا,أإن | نا,أ | أن | نا,أ | إن | نا,INTERROG | INF_ANNUL_PART | POSS_PRON,2,3,too_few_segments
17,98,12,لَمَبْعُوثُونَ,لمبعوث | ون,ل | مبعوث | ون,ل | مبعوث | ون,OTHER | NOUN_PASSIVE_PART | NSUFF_MASC_PL_NOM,2,3,too_few_segments
17,99,2,يَرَوْا,ي | روا,ي | ر | وا,ي | ر | وا,IMPERF_PREF | IV | SUBJ_PRON,2,3,too_few_segments
17,100,9,لَأَمْسَكْتُمْ,لأمسك | تم,ل | أمسك | تم,ل | أمسك | تم,OTHER | PV | SUBJ_PRON,2,3,too_few_segments
17,101,8,بَنِي,ب | ني,بن | ي,بن | ي,NOUN_CONCRETE | NSUFF_MASC_PL_GEN,2,2,wrong_content
17,101,15,إِنِّي,أن | ني,أن | ي,إن | ي,ANNUL_PART | POSS_PRON,2,2,wrong_content
17,101,16,لَأَظُنُّكَ,لأظن | ك,ل | أ | ظن | ك,ل | أ | ظن | ك,OTHER | IMPERF_PREF | IV | OBJ_PRON,2,4,too_few_segments
17,102,12,وَإِنِّي,و | أن | ني,و | أن | ي,و | إن | ي,CONJ | ANNUL_PART | POSS_PRON,3,3,wrong_content
17,102,13,لَأَظُنُّكَ,لأظن | ك,ل | أ | ظن | ك,ل | أ | ظن | ك,OTHER | IMPERF_PREF | IV | OBJ_PRON,2,4,too_few_segments
17,103,3,يَسْتَفِزَّهُمْ,ي | ستفزهم,ي | ستفز | هم,ي | ستفز | هم,IMPERF_PREF | IV | OBJ_PRON,2,3,too_few_segments
17,104,14,لَفِيفَاً,ل | فيف | ا,لفيف | ا,لفيف | ا,NOUN_ABSTRACT | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
17,106,2,فَرَقْنَاهُ,ف | رق | نا | ه,فرق | نا | ه,فرق | نا | ه,PV | SUBJ_PRON | OBJ_PRON,4,3,too_many_segments
17,106,8,وَنَزَّلْنَاهُ,و | نزل | نا | ه,و | ن | نزل | نا | ه,و | ن | نزل | نا | ه,CONJ | IMPERF_PREF | PV | SUBJ_PRON | OBJ_PRON,4,5,too_few_segments
17,109,3,يَبْكُونَ,ي | بك | ون,ي | بك | و | ن,ي | بك | و | ن,IMPERF_PREF | IV | SUBJ_PRON | NOON_V5,3,4,too_few_segments
17,109,4,وَيَزِيدُهُمْ,و | يزيد | هم,و | ي | زيد | هم,و | ي | زيد | هم,CONJ | IMPERF_PREF | IV | OBJ_PRON,3,4,too_few_segments
17,110,7,أَيَّاً,أيا,أي | ا,أي | ا,INTERROG_PART | CASE_INDEF_(ACC_GEN),1,2,too_few_segments
17,110,15,بِصَلَاتِكَ,ب | صل | ات | ك,ب | صلا | ت | ك,ب | صلا | ت | ك,PREP | GERUND | NSUFF_FEM_SG | POSS_PRON,4,4,wrong_content
17,110,17,تُخَافِتْ,تخاف | ت,ت | خافت,ت | خافت,IMPERF_PREF | IV,2,2,wrong_content
17,111,6,يَتَّخِذْ,يتخذ,ي | تخذ,ي | تخذ,IMPERF_PREF | IV,1,2,too_few_segments
18,6,3,نَفْسَكَ,ن | فسك,نفس | ك,نفس | ك,NOUN_ABSTRACT | POSS_PRON,2,2,wrong_content
18,8,2,لَجَاعِلُونَ,لجاعل | ون,ل | جاعل | ون,ل | جاعل | ون,OTHER | NOUN_ACTIVE_PART | NSUFF_MASC_PL_NOM,2,3,too_few_segments
18,11,6,سِنِينَ,س | نين,سن | ين,سن | ين,ADV | NSUFF_MASC_PL_ACC,2,2,wrong_content
18,13,7,فِتْيَةٌ,فتي | ة,فتى,فتى,NOUN_CONCRETE,2,1,too_many_segments
18,16,2,اعْتَزَلْتُمُوهُمْ,اعتزل | تمو | هم,اعتزل | تم | و | هم,اعتزل | تم | و | هم,PV | SUBJ_PRON | OTHER | OBJ_PRON,3,4,too_few_segments
18,16,7,فَأْوُوا,فأو | وا,ف | أو | وا,ف | أو | وا,CONJ | CV | SUBJ_PRON,2,3,too_few_segments
18,16,14,رَحْمَتِهِ,رحم | ة | ه,رحم | ت | ه,رحم | ت | ه,GERUND | NSUFF_FEM_SG | POSS_PRON,3,3,wrong_content
18,17,1,وَتَرَى,و | ترى,W | ت | رى,W | ت | رى,CONJ | IMPERF_PREF | IV,2,3,too_few_segments
18,17,5,تَزَاوَرُ,تزاور,ت | زاور,ت | زاور,IMPERF_PREF | IV,1,2,too_few_segments
18,17,9,الْيَمِينِ,ال | يم | ين,ال | يمين,ال | يمين,DET | NOUN_ABSTRACT,3,2,too_many_segments
18,17,24,يَهْدِ,يهد,ي | هد,ي | هد,IMPERF_PREF | IV,1,2,too_few_segments
18,17,31,تَجِدَ,تجد,ت | جد,ت | جد,IV3FS | IV,1,2,too_few_segments
18,18,7,الْيَمِينِ,ال | يم | ين,ال | يمين,ال | يمين,DET | NOUN_ABSTRACT,3,2,too_many_segments
18,18,12,ذِرَاعَيْهِ,ذراعي | ه,ذراع | ي | ه,ذراع | ي | ه,NOUN_CONCRETE | NSUFF_FEM_DU_ACC | POSS_PRON,2,3,too_few_segments
18,18,17,لَوَلَّيْتَ,لولي | ت,ل | ولي | ت,ل | ولي | ت,OTHER | PV | SUBJ_PRON,2,3,too_few_segments
18,18,20,وَلَمُلِئْتَ,و | لملئ | ت,و | ل | ملئ | ت,و | ل | ملئ | ت,CONJ | OTHER | PV_PASS | SUBJ_PRON,3,4,too_few_segments
18,19,27,فَلْيَنْظُرْ,فلينظر,ف | ل | ي | نظر,ف | ل | ي | نظر,CONJ | CV_PREF | IMPERF_PREF | IV,1,4,too_few_segments
18,19,31,فَلْيَأْتِكُمْ,فليأ | ة | كم,ف | ل | ي | أت | كم,ف | ل | ي | أت | كم,CONJ | OTHER | IMPERF_PREF | IV | OBJ_PRON,3,5,too_few_segments
18,19,34,وَلْيَتَلَطَّفْ,وليتلطف,و | ل | ي | تلطف,و | ل | ي | تلطف,CONJ | PREP | IMPERF_PREF | IV,1,4,too_few_segments
18,19,36,يُشْعِرَنَّ,ي | شعرن,ي | شعر | ن,ي | شعر | ن,IMPERF_PREF | IV | EMPHATIC_NUN,2,3,too_few_segments
18,20,5,يَرْجُمُوكُمْ,ي | رجمو | كم,ي | رجم | و | كم,ي | رجم | و | كم,IMPERF_PREF | IV | SUBJ_PRON | OBJ_PRON,3,4,too_few_segments
18,20,7,يُعِيدُوكُمْ,ي | عيدو | كم,ي | عيد | و | كم,ي | عيد | و | كم,IMPERF_PREF | IV | SUBJ_PRON | OBJ_PRON,3,4,too_few_segments
18,20,9,مِلَّتِهِمْ,ملت | هم,مل | ت | هم,مل | ت | هم,NOUN_CONCRETE | NSUFF_FEM_SG | POSS_PRON,2,3,too_few_segments
18,21,30,لَنَتَّخِذَنَّ,لنتخذن,ل | ن | تخذ | ن,ل | ن | تخذ | ن,OTHER | IMPERF_PREF | IV | EMPHATIC_NUN,1,4,too_few_segments
18,21,32,مَسْجِدَاً,مسجد | ا,مسجد,مسجد | (null),NOUN_TIME_PLACE | CASE_INDEF_(ACC_GEN),2,1,too_many_segments
18,22,18,بِعِدَّتِهِمْ,ب | عدت | هم,ب | عد | ت | هم,ب | عد | ت | هم,PREP | NOUN_ABSTRACT | NSUFF_FEM_SG | POSS_PRON,3,4,too_few_segments
18,22,24,تُمَارِ,تمار,ت | مار,ت | مار,IMPERF_PREF | IV,1,2,too_few_segments
18,22,30,تَسْتَفْتِ,ت | ستف | ت,ت | ستفت,ت | ستفت,IMPERF_PREF | IV,3,2,too_many_segments
18,23,2,تَقُولَنَّ,تقولن,ت | قول | ن,ت | قول | ن,IMPERF_PREF | IV | EMPHATIC_NUN,1,3,too_few_segments
18,23,4,إِنِّي,أن | ني,أن | ي,إن | ي,ANNUL_PART | POSS_PRON,2,2,wrong_content
18,24,3,يَشَاءَ,يشاء,ي | شاء,ي | شاء,IMPERF_PREF | IV,1,2,too_few_segments
18,24,8,نَسِيتَ,نسيت,نسي | ت,نسي | ت,PV | SUBJ_PRON,1,2,too_few_segments
18,24,12,يَهْدِيَنِ,ي | هد | ين,ي | هدي | ن,ي | هدي | ن,IMPERF_PREF | IV | PROTECT_NUN,3,3,wrong_content
18,25,6,سِنِينَ,س | نين,سن | ين,سن | ين,NOUN_ABSTRACT | NSUFF_MASC_PL_ACC,2,2,wrong_content
18,25,7,وَازْدَادُوا,و | ا | زداد | وا,و | ازداد | وا,و | ازداد | وا,CONJ | PV | SUBJ_PRON,4,3,too_many_segments
18,27,3,أُوحِيَ,أوح | ي,أوحي,أوحي,PV_PASS,2,1,too_many_segments
18,27,6,كِتَابِ,ك | تاب,كتاب,كتاب | (null),NOUN_CONCRETE | CASE_INDEF_GEN,2,1,too_many_segments
18,27,12,تَجِدَ,تجد,ت | جد,ت | جد,IV3FS | IV,1,2,too_few_segments
18,28,2,نَفْسَكَ,ن | فسك,نفس | ك,نفس | ك,NOUN_ABSTRACT | POSS_PRON,2,2,wrong_content
18,28,12,تَعْدُ,تعد,ت | عد,ت | عد,IMPERF_PREF | IV,1,2,too_few_segments
18,28,13,عَيْنَاكَ,عي | نا | ك,عين | ا | ك,عين | ا | ك,NOUN_CONCRETE | NSUFF_FEM_DU_NOM | POSS_PRON,3,3,wrong_content
18,29,7,فَلْيُؤْمِنْ,فليؤمن,ف | ل | ي | ؤمن,ف | ل | ي | ؤمن,CONJ | OTHER | IMPERF_PREF | IV,1,4,too_few_segments
18,29,10,فَلْيَكْفُرْ,فليكفر,ف | ل | ي | كفر,ف | ل | ي | كفر,OTHER | OTHER | IMPERF_PREF | IV,1,4,too_few_segments
18,29,12,أَعْتَدْنَا,أعتد | نا,اعتد | نا,اعتد | نا,PV | SUBJ_PRON,2,2,wrong_content
18,29,21,بِمَاءٍ,بماء,ب | ماء,ب | ماء,PREP | NOUN_CONCRETE,1,2,too_few_segments
18,29,24,الْوُجُوهَ,ال | وجو | ه,ال | وجوه,ال | وجوه,DET | NOUN_CONCRETE,3,2,too_many_segments
18,31,19,سُنْدُسٍ,س | ندس,سندس,سندس,NOUN_CONCRETE,2,1,too_many_segments
18,31,24,الْأَرَائِكِ,ال | أرائ | ك,ال | أرائك,ال | أرائك,DET | NOUN_CONCRETE,3,2,too_many_segments
18,32,7,جَنَّتَيْنِ,جنت | ين,جن | ت | ين,جن | ت | ين,NOUN_CONCRETE | NSUFF_FEM_SG | NSUFF_FEM_DU_ACC,2,3,too_few_segments
18,33,2,الْجَنَّتَيْنِ,ال | جنت | ين,ال | جن | ة | ين,ال | جن | ة | ين,DET | NOUN_CONCRETE | NSUFF_FEM_SG | NSUFF_FEM_DU_GEN,3,4,too_few_segments
18,34,7,يُحَاوِرُهُ,يحاور | ه,ي | حاور | ه,ي | حاور | ه,IMPERF_PREF | IV | OBJ_PRON,2,3,too_few_segments
18,35,2,جَنَّتَهُ,جنت | ه,جن | ة | ه,جن | ة | (null) | ه,NOUN_CONCRETE | NSUFF_FEM_SG | CASE_DEF_GEN | POSS_PRON_3MS,2,3,too_few_segments
18,35,5,لِنَفْسِهِ,ل | ن | فسه,ل | نفس | ه,ل | نفس | (null) | ه,PREP | NOUN_ABSTRACT | CASE_DEF_GEN | POSS_PRON_3MS,3,3,wrong_content
18,35,8,أَظُنُّ,أظن,أ | ظن,أ | ظن,IMPERF_PREF | IV,1,2,too_few_segments
18,35,10,تَبِيدَ,تبيد,ت | بيد,ت | بيد,IMPERF_PREF | IV,1,2,too_few_segments
18,36,2,أَظُنُّ,أظن,أ | ظن,أ | ظن,IMPERF_PREF | IV,1,2,too_few_segments
18,36,9,لَأَجِدَنَّ,لأجدن,ل | أ | جد | ن,ل | أ | جد | ن,PREP | IMPERF_PREF | IV | EMPHATIC_NUN,1,4,too_few_segments
18,37,5,يُحَاوِرُهُ,يحاور | ه,ي | حاور | ه,ي | حاور | ه,IMPERF_PREF | IV | OBJ_PRON,2,3,too_few_segments
18,37,6,أَكَفَرْتَ,أكفر | ت,أ | كفر | ت,أ | كفر | ت,INTERROG | PV | SUBJ_PRON,2,3,too_few_segments
18,38,6,أُشْرِكُ,أشر | ك,أ | شرك,أ | شرك,IMPERF_PREF | IV,2,2,wrong_content
18,39,4,جَنَّتَكَ,جنت | ك,جن | ت | ك,جن | ت | ك,NOUN_CONCRETE | NSUFF_FEM_SG | POSS_PRON,2,3,too_few_segments
18,39,14,تَرَنِ,ترن,ت | ر | ن,ت | ر | ن,IMPERF_PREF | IV | PROTECT_NUN,1,3,too_few_segments
18,40,4,يُؤْتِيَنِ,ي | ؤت | ين,ي | ؤتي | ن,ي | ؤتي | ن,IMPERF_PREF | IV | PROTECT_NUN,3,3,wrong_content
18,40,7,جَنَّتِكَ,جنت | ك,جن | ت | ك,جن | ت | ك,NOUN_CONCRETE | NSUFF_FEM_SG | POSS_PRON,2,3,too_few_segments
18,42,5,كَفَّيْهِ,كفي | ه,كف | ي | ه,كف | ي | ه,NOUN_CONCRETE | NSUFF_FEM_DU_ACC | POSS_PRON,2,3,too_few_segments
18,42,15,يَالَيْتَنِي,يا | لي | ت | ني,يا | ليت | ني,يا | ليت | ني | None | None | None,VOC_PART | ANNUL_PART | PRON_1S | None | None | None,4,3,too_many_segments
18,42,17,أُشْرِكْ,أشر | ك,أ | شرك,أ | شرك,IMPERF_PREF | IV,2,2,wrong_content
18,43,5,يَنْصُرُونَهُ,ي | نصرون | ه,ي | نصر | ون | ه,ي | نصر | ون | ه | None | None,IMPERF_PREF | IV | SUBJ_PRON | OBJ_PRON | None | None,3,4,too_few_segments
18,45,6,كَمَاءٍ,كماء,ك | ماء,ك | ماء,PREP | NOUN_CONCRETE,1,2,too_few_segments
18,45,12,نَبَاتُ,ن | بات,نبات,نبات,NOUN_CONCRETE,2,1,too_many_segments
18,45,16,تَذْرُوهُ,ت | ذرو | ه,ت | ذر | و | ه,ت | ذر | و | ه,IMPERF_PREF | IV | SUBJ_PRON | OBJ_PRON,3,4,too_few_segments
18,47,4,وَتَرَى,و | ترى,W | ت | رى,W | ت | رى,CONJ | IMPERF_PREF | IV,2,3,too_few_segments
18,47,9,نُغَادِرْ,نغادر,ن | غادر,ن | غادر | (null),IMPERF_PREF | IV | PVSUFF_SUBJ:3MS,1,2,too_few_segments
18,48,6,جِئْتُمُونَا,جئ | تمو | نا,جئ | تم | و | نا,جئ | تم | و | نا,PV | SUBJ_PRON | OTHER | OBJ_PRON,3,4,too_few_segments
18,49,3,فَتَرَى,ف | ترى,ف | ت | رى,ف | ت | رى,CONJ | IMPERF_PREF | IV,2,3,too_few_segments
18,49,9,يَاوَيْلَتَنَا,يا | ويل | ة | نا,يا | ويل | ت | نا,يا | ويل | ت | نا,VOC_PART | NOUN_ABSTRACT | NSUFF_FEM_SG | POSS_PRON,4,4,wrong_content
18,49,14,يُغَادِرُ,يغادر,ي | غادر,ي | غادر,IMPERF_PREF | IV,1,2,too_few_segments
