flag,root,word,word_plain,segment,wazn,confidence,location,alternatives
no_root_found,N/A,مَلِكٌ,ملك,مَلِكٌ,ملك,1.000,18:79:13,
no_root_found,N/A,الْمَدِينَةِ,المدينة,مَدِينَ,مدين,1.000,18:82:7,
no_root_found,N/A,صَالِحَاً,صالحا,صَالِحَ,صالح,1.000,18:82:14,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,18:82:29,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,18:84:5,
no_root_found,N/A,عَيْنٍ,عين,عَيْنٍ,عين,1.000,18:86:9,
no_root_found,N/A,صَالِحَاً,صالحا,صَالِحَ,صالح,1.000,18:88:5,
closed_class_surface,ذلك,كَذَلِكَ,كذلك,ذَلِكَ,closed_class,1.000,18:91:1,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,18:94:9,
no_root_found,N/A,الْحَدِيدِ,الحديد,حَدِيدِ,حديد,1.000,18:96:3,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,18:98:2,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,18:100:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,18:101:1,
low_confidence,فحسب,أَفَحَسِبَ,أفحسب,أَفَحَسِبَ,فعلل,0.614,18:102:1,فحسب/فعلل@0.61 ; فحسب/فعلل@0.55 ; فحسب/فعلل@0.55
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,18:102:2,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,18:102:12,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,18:104:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,18:105:2,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,18:106:1,
no_root_found,N/A,جَهَنَّمُ,جهنم,جَهَنَّمُ,جهنم,1.000,18:106:3,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,18:107:2,
no_root_found,N/A,الصَّالِحَاتِ,الصالحات,صَالِحَ,صالح,1.000,18:107:5,
no_root_found,N/A,صَالِحَاً,صالحا,صَالِحَ,صالح,1.000,18:110:19,
no_root_found,N/A,كهيعص,كهيعص,كهيعص,كهيعص,1.000,19:1:1,
no_root_found,N/A,زَكَرِيَّا,زكريا,زَكَرِيَّا,زكريا,1.000,19:2:5,
no_root_found,N/A,يَعْقُوبَ,يعقوب,يَعْقُوبَ,يعقوب,1.000,19:6:5,
no_root_found,N/A,يَازَكَرِيَّا,يازكريا,زَكَرِيَّا,زكريا,1.000,19:7:1,
no_root_found,N/A,يَحْيَى,يحيى,يَحْيَى,يحيي,1.000,19:7:6,
closed_class_surface,ذلك,كَذَلِكَ,كذلك,ذَلِكَ,closed_class,1.000,19:9:2,
no_root_found,N/A,يَايَحْيَى,يايحيى,يَحْيَى,يحيي,1.000,19:12:1,
no_root_found,N/A,مَرْيَمَ,مريم,مَرْيَمَ,مريم,1.000,19:16:4,
closed_class_surface,ذلك,كَذَلِكِ,كذلك,ذَلِكِ,closed_class,1.000,19:21:2,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,19:23:10,
no_root_found,N/A,عَيْنَاً,عينا,عَيْنَ,عين,1.000,19:26:4,
no_root_found,N/A,يَامَرْيَمُ,يامريم,مَرْيَمُ,مريم,1.000,19:27:6,
no_root_found,N/A,هَارُونَ,هارون,هَارُونَ,هارون,1.000,19:28:2,
low_confidence,ا دم,مَا دُمْتُ,ما دمت,مَا دُمْ,مفعلل,0.630,19:31:9,ا دم/مفعلل@0.63 ; ا دم/مفعلل@0.63
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,19:34:1,
no_root_found,N/A,عِيسَى,عيسى,عِيسَى,عيسي,1.000,19:34:2,
no_root_found,N/A,مَرْيَمَ,مريم,مَرْيَمَ,مريم,1.000,19:34:4,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,19:34:7,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,19:36:6,
closed_class_surface,الذين,لِلَّذِينَ,للذين,الَذِينَ,closed_class,1.000,19:37:6,
no_root_found,N/A,الْأَرْضَ,الأرض,أَرْضَ,ارض,1.000,19:40:4,
no_root_found,N/A,إِبْرَاهِيمَ,إبراهيم,إِبْرَاهِيمَ,ابراهيم,1.000,19:41:4,
no_root_found,N/A,يَاإِبْرَاهِيمُ,ياإبراهيم,إِبْرَاهِيمُ,ابراهيم,1.000,19:46:6,
low_confidence,رجم,لَأَرْجُمَنَّكَ,لأرجمنك,لَأَرْجُمَنَّ,افعلن,0.638,19:46:10,رجم/افعلن@0.59 ; رجم/افعلن@0.59 ; رجم/افعلن@0.59
low_confidence,عتزل,وَأَعْتَزِلُكُمْ,وأعتزلكم,أَعْتَزِلُ,فعلل,0.614,19:48:1,عزل/افتعل@0.61 ; عزل/فتعل@0.60 ; عتزل/فعلل@0.55
no_root_found,N/A,إِسْحَاقَ,إسحاق,إِسْحَاقَ,اسحاق,1.000,19:49:10,
no_root_found,N/A,وَيَعْقُوبَ,ويعقوب,يَعْقُوبَ,يعقوب,1.000,19:49:11,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,19:51:4,
no_root_found,N/A,هَارُونَ,هارون,هَارُونَ,هارون,1.000,19:53:6,
no_root_found,N/A,إِسْمَاعِيلَ,إسماعيل,إِسْمَاعِيلَ,اسماعيل,1.000,19:54:4,
no_root_found,N/A,إِدْرِيسَ,إدريس,إِدْرِيسَ,ادريس,1.000,19:56:4,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,19:58:2,
no_root_found,N/A,نُوحٍ,نوح,نُوحٍ,نوح,1.000,19:58:14,
no_root_found,N/A,إِبْرَاهِيمَ,إبراهيم,إِبْرَاهِيمَ,ابراهيم,1.000,19:58:17,
no_root_found,N/A,وَإِسْرَائِيلَ,وإسرائيل,إِسْرَائِيلَ,اسراءيل,1.000,19:58:18,
no_root_found,N/A,صَالِحَاً,صالحا,صَالِحَ,صالح,1.000,19:60:6,
closed_class_surface,التي,الَّتِي,التي,الَّتِي,closed_class,1.000,19:61:3,
closed_class_surface,تلك,تِلْكَ,تلك,تِلْكَ,closed_class,1.000,19:63:1,
closed_class_surface,التي,الَّتِي,التي,الَّتِي,closed_class,1.000,19:63:3,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,19:64:14,
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,19:65:3,
low_confidence,صطبر,وَاصْطَبِرْ,واصطبر,صْطَبِرْ,فعلل,0.697,19:65:7,صطبر/فعلل@0.63 ; صطبر/فعلل@0.63 ; صطبر/فعلل@0.63
low_confidence,حشر,لَنَحْشُرَنَّهُمْ,لنحشرنهم,لَنَحْشُرَنَّ,نفعلن,0.638,19:68:2,
low_confidence,حضر,لَنُحْضِرَنَّهُمْ,لنحضرنهم,لَنُحْضِرَنَّ,نفعلن,0.594,19:68:5,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,19:68:7,
low_confidence,نزع,لَنَنْزِعَنَّ,لننزعن,لَنَنْزِعَنَّ,نفعلن,0.638,19:69:2,نزع/ففعلن@0.59 ; نزع/ففعلن@0.55 ; نزع/ففعلن@0.55
closed_class_surface,الذين,بِالَّذِينَ,بالذين,الَّذِينَ,closed_class,1.000,19:70:4,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,19:72:3,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,19:73:7,
closed_class_surface,الذين,لِلَّذِينَ,للذين,الَذِينَ,closed_class,1.000,19:73:9,
no_root_found,N/A,وَيَزِيدُ,ويزيد,زِيدُ,زيد,1.000,19:76:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,19:76:3,
no_root_found,N/A,الصَّالِحَاتُ,الصالحات,صَالِحَ,صالح,1.000,19:76:7,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,19:77:2,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,19:86:4,
no_root_found,N/A,يَمْلِكُونَ,يملكون,مْلِكُ,ملك,1.000,19:87:2,
no_root_found,N/A,الْأَرْضُ,الأرض,أَرْضُ,ارض,1.000,19:90:6,
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,19:93:6,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,19:96:2,
no_root_found,N/A,الصَّالِحَاتِ,الصالحات,صَالِحَ,صالح,1.000,19:96:5,
no_root_found,N/A,بِلِسَانِكَ,بلسانك,لِسَانِ,لسان,1.000,19:97:3,
no_root_found,N/A,طه,طه,طه,طه,1.000,20:1:1,
no_root_found,N/A,الْأَرْضَ,الأرض,أَرْضَ,ارض,1.000,20:4:4,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,20:6:7,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,20:9:4,
no_root_found,N/A,يَامُوسَى,ياموسى,مُوسَى,موسي,1.000,20:11:4,
no_root_found,N/A,بِالْوَادِ,بالواد,وَادِ,واد,1.000,20:12:7,
closed_class_surface,تلك,تِلْكَ,تلك,تِلْكَ,closed_class,1.000,20:17:2,
no_root_found,N/A,يَامُوسَى,ياموسى,مُوسَى,موسي,1.000,20:17:4,
no_root_found,N/A,غَنَمِي,غنمي,غَنَمِ,غنم,1.000,20:18:9,
no_root_found,N/A,يَامُوسَى,ياموسى,مُوسَى,موسي,1.000,20:19:3,
no_root_found,N/A,جَنَاحِكَ,جناحك,جَنَاحِ,جناح,1.000,20:22:4,
no_root_found,N/A,اذْهَبْ,اذهب,ذْهَبْ,ذهب,1.000,20:24:1,
no_root_found,N/A,فِرْعَوْنَ,فرعون,فِرْعَوْنَ,فرعون,1.000,20:24:3,
no_root_found,N/A,هَارُونَ,هارون,هَارُونَ,هارون,1.000,20:30:1,
no_root_found,N/A,أَزْرِي,أزري,أَزْرِ,ازر,1.000,20:31:3,
no_root_found,N/A,يَامُوسَى,ياموسى,مُوسَى,موسي,1.000,20:36:5,
no_root_found,N/A,عَيْنُهَا,عينها,عَيْنُ,عين,1.000,20:40:15,
no_root_found,N/A,مَدْيَنَ,مدين,مَدْيَنَ,مدين,1.000,20:40:29,
no_root_found,N/A,يَامُوسَى,ياموسى,مُوسَى,موسي,1.000,20:40:34,
low_confidence,صطنع,وَاصْطَنَعْتُكَ,واصطنعتك,اصْطَنَعْ,فعلل,0.677,20:41:1,صنع/افطعل@0.66 ; صطنع/افعلل@0.66 ; صطنع/فعلل@0.61
no_root_found,N/A,اذْهَبْ,اذهب,ذْهَبْ,ذهب,1.000,20:42:1,
no_root_found,N/A,فِرْعَوْنَ,فرعون,فِرْعَوْنَ,فرعون,1.000,20:43:3,
no_root_found,N/A,إِسْرَائِيلَ,إسرائيل,إِسْرَائِيلَ,اسراءيل,1.000,20:47:9,
no_root_found,N/A,يَامُوسَى,ياموسى,مُوسَى,موسي,1.000,20:49:4,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,20:50:3,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,20:53:1,
no_root_found,N/A,الْأَرْضَ,الأرض,أَرْضَ,ارض,1.000,20:53:4,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,20:54:6,
no_root_found,N/A,أَرْضِنَا,أرضنا,أَرْضِ,ارض,1.000,20:57:5,
no_root_found,N/A,يَامُوسَى,ياموسى,مُوسَى,موسي,1.000,20:57:7,
no_root_found,N/A,فِرْعَوْنُ,فرعون,فِرْعَوْنُ,فرعون,1.000,20:60:2,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,20:61:3,
closed_class_surface,هذان,هَذَانِ,هذان,هَذَانِ,closed_class,1.000,20:63:3,
no_root_found,N/A,أَرْضِكُمْ,أرضكم,أَرْضِ,ارض,1.000,20:63:9,
no_root_found,N/A,يَامُوسَى,ياموسى,مُوسَى,موسي,1.000,20:65:2,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,20:67:5,
no_root_found,N/A,هَارُونَ,هارون,هَارُونَ,هارون,1.000,20:70:7,
no_root_found,N/A,وَمُوسَى,وموسى,مُوسَى,موسي,1.000,20:70:8,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,20:71:10,
low_confidence,قطع,فَلَأُقَطِّعَنَّ,فلأقطعن,لَأُقَطِّعَنَّ,افعلن,0.594,20:71:13,قطع/افعلن@0.55 ; قطع/افعلن@0.55 ; قطع/افعلن@0.55
low_confidence,صلب,وَلَأُصَلِّبَنَّكُمْ,ولأصلبنكم,لَأُصَلِّبَنَّ,افعلن,0.594,20:71:18,صلب/افعلن@0.55 ; صلب/افعلن@0.55 ; صلب/افعلن@0.55
closed_class_surface,الذي,وَالَّذِي,والذي,الَّذِي,closed_class,1.000,20:72:9,
closed_class_surface,هذه,هَذِهِ,هذه,هَذِهِ,closed_class,1.000,20:72:17,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,20:74:8,
no_root_found,N/A,يَحْيَى,يحيى,يَحْيَى,يحيي,1.000,20:74:13,
no_root_found,N/A,الصَّالِحَاتِ,الصالحات,صَالِحَ,صالح,1.000,20:75:6,
closed_class_surface,ذلك,وَذَلِكَ,وذلك,ذَلِكَ,closed_class,1.000,20:76:9,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,20:77:4,
no_root_found,N/A,فِرْعَوْنُ,فرعون,فِرْعَوْنُ,فرعون,1.000,20:78:2,
no_root_found,N/A,فِرْعَوْنُ,فرعون,فِرْعَوْنُ,فرعون,1.000,20:79:2,
no_root_found,N/A,إِسْرَائِيلَ,إسرائيل,إِسْرَائِيلَ,اسراءيل,1.000,20:80:2,
no_root_found,N/A,صَالِحَاً,صالحا,صَالِحَ,صالح,1.000,20:82:7,
no_root_found,N/A,يَامُوسَى,ياموسى,مُوسَى,موسي,1.000,20:83:5,
closed_class_surface,اولاء,أُولَاءِ,أولاء,أُولَاءِ,closed_class,1.000,20:84:3,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,20:86:2,
no_root_found,N/A,بِمَلْكِنَا,بملكنا,مَلْكِ,ملك,1.000,20:87:5,
closed_class_surface,ذلك,فَكَذَلِكَ,فكذلك,ذَلِكَ,closed_class,1.000,20:87:13,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,20:88:8,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,20:88:11,
no_root_found,N/A,يَمْلِكُ,يملك,مْلِكُ,ملك,1.000,20:89:8,
no_root_found,N/A,هَارُونُ,هارون,هَارُونُ,هارون,1.000,20:90:4,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,20:91:9,
no_root_found,N/A,يَاهَارُونُ,ياهارون,هَارُونُ,هارون,1.000,20:92:2,
low_confidence,بنءم,يَاابْنَأُمَّ,ياابنأم,ابْنَأُمَّ,افعلل,0.616,20:94:2,
no_root_found,N/A,إِسْرَائِيلَ,إسرائيل,إِسْرَائِيلَ,اسراءيل,1.000,20:94:15,
closed_class_surface,ذلك,وَكَذَلِكَ,وكذلك,ذَلِكَ,closed_class,1.000,20:96:13,
no_root_found,N/A,فَاذْهَبْ,فاذهب,ذْهَبْ,ذهب,1.000,20:97:2,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,20:97:19,
low_confidence,حرق,لَنُحَرِّقَنَّهُ,لنحرقنه,لَنُحَرِّقَنَّ,نفعلن,0.551,20:97:23,
low_confidence,نسف,لَنَنْسِفَنَّهُ,لننسفنه,لَنَنْسِفَنَّ,نفعلن,0.638,20:97:25,نسف/ففعلن@0.59 ; نسف/ففعلن@0.55 ; نسف/ففعلن@0.55
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,20:98:4,
closed_class_surface,ذلك,كَذَلِكَ,كذلك,ذَلِكَ,closed_class,1.000,20:99:1,
no_root_found,N/A,يَتَّبِعُونَ,يتبعون,تَّبِعُ,تبع,1.000,20:108:2,
no_root_found,N/A,أَذِنَ,أذن,أَذِنَ,اذن,1.000,20:109:7,
no_root_found,N/A,الصَّالِحَاتِ,الصالحات,صَالِحَ,صالح,1.000,20:112:4,
closed_class_surface,ذلك,وَكَذَلِكَ,وكذلك,ذَلِكَ,closed_class,1.000,20:113:1,
no_root_found,N/A,الْمَلِكُ,الملك,مَلِكُ,ملك,1.000,20:114:3,
no_root_found,N/A,إِبْلِيسَ,إبليس,إِبْلِيسَ,ابليس,1.000,20:116:8,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,20:117:4,
low_confidence,خرجن,يُخْرِجَنَّكُمَا,يخرجنكما,خْرِجَنَّ,فعلل,0.697,20:117:9,خرج/فعلن@0.68 ; خرجن/فعلل@0.63 ; خرجن/فعلل@0.63
no_root_found,N/A,وَمُلْكٍ,وملك,مُلْكٍ,ملك,1.000,20:120:11,
closed_class_surface,ذلك,كَذَلِكَ,كذلك,ذَلِكَ,closed_class,1.000,20:126:2,
closed_class_surface,ذلك,وَكَذَلِكَ,وكذلك,ذَلِكَ,closed_class,1.000,20:126:6,
closed_class_surface,ذلك,وَكَذَلِكَ,وكذلك,ذَلِكَ,closed_class,1.000,20:127:1,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,20:128:14,
low_confidence,صطبر,وَاصْطَبِرْ,واصطبر,صْطَبِرْ,فعلل,0.697,20:132:4,صطبر/فعلل@0.63 ; صطبر/فعلل@0.63 ; صطبر/فعلل@0.63
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,21:3:5,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,21:3:8,
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,21:4:7,
no_root_found,N/A,نُوحِي,نوحي,نُوحِ,نوح,1.000,21:7:6,
closed_class_surface,تلك,تِلْكَ,تلك,تِلْكَ,closed_class,1.000,21:15:3,
no_root_found,N/A,وَالْأَرْضَ,والأرض,أَرْضَ,ارض,1.000,21:16:4,
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,21:19:5,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,21:21:5,
low_confidence,فسدت,لَفَسَدَتَا,لفسدتا,لَفَسَدَتَا,فعلل,0.612,21:22:7,فسد/فعلت@0.60 ; فسد/فعلت@0.60 ; فسد/فعلت@0.55
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,21:24:9,
no_root_found,N/A,نُوحِي,نوحي,نُوحِ,نوح,1.000,21:25:8,
closed_class_surface,ذلك,فَذَلِكَ,فذلك,ذَلِكَ,closed_class,1.000,21:29:8,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,21:29:10,
closed_class_surface,ذلك,كَذَلِكَ,كذلك,ذَلِكَ,closed_class,1.000,21:29:11,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,21:30:3,
no_root_found,N/A,وَالْأَرْضَ,والأرض,أَرْضَ,ارض,1.000,21:30:7,
